timestamp,open,high,low,close,volume
2026-01-29 07:45:00+00:00,1659.9000244140625,1661.0,1658.300048828125,1659.699951171875,142491
2026-01-29 08:00:00+00:00,1660.0,1663.5999755859375,1659.0999755859375,1661.9000244140625,67798
2026-01-29 08:15:00+00:00,1661.300048828125,1664.0,1661.0999755859375,1663.0,57697
2026-01-29 08:30:00+00:00,1663.800048828125,1664.699951171875,1660.0,1661.5,185209
2026-01-29 08:45:00+00:00,1661.199951171875,1662.199951171875,1658.5999755859375,1661.4000244140625,132601
2026-01-29 09:00:00+00:00,1661.4000244140625,1662.300048828125,1659.300048828125,1661.300048828125,192529
2026-01-29 09:15:00+00:00,1661.300048828125,1662.699951171875,1661.0,1661.300048828125,166069
2026-01-29 09:30:00+00:00,1661.5999755859375,1662.699951171875,1658.5,1658.5,855033
2026-01-29 09:45:00+00:00,1659.0,1661.699951171875,1655.5999755859375,1659.5,803617
2026-01-30 03:45:00+00:00,1644.0,1644.0,1619.0999755859375,1629.0999755859375,217661
2026-01-30 04:00:00+00:00,1629.5999755859375,1631.699951171875,1625.199951171875,1629.0999755859375,187362
2026-01-30 04:15:00+00:00,1629.5999755859375,1630.9000244140625,1623.5999755859375,1627.300048828125,281398
2026-01-30 04:30:00+00:00,1627.199951171875,1629.199951171875,1621.199951171875,1625.5,170529
2026-01-30 04:45:00+00:00,1625.800048828125,1625.800048828125,1619.199951171875,1619.199951171875,157017
2026-01-30 05:00:00+00:00,1619.5,1625.0,1618.5999755859375,1624.699951171875,134897
2026-01-30 05:15:00+00:00,1624.699951171875,1628.0,1622.699951171875,1626.300048828125,254915
2026-01-30 05:30:00+00:00,1626.300048828125,1627.5999755859375,1620.4000244140625,1622.0999755859375,239744
2026-01-30 05:45:00+00:00,1622.0,1623.199951171875,1620.0,1620.699951171875,235235
2026-01-30 06:00:00+00:00,1620.699951171875,1623.9000244140625,1618.0999755859375,1622.300048828125,335351
2026-01-30 06:15:00+00:00,1622.699951171875,1626.5999755859375,1622.199951171875,1625.9000244140625,134854
2026-01-30 06:30:00+00:00,1625.9000244140625,1626.699951171875,1624.5999755859375,1625.9000244140625,139633
2026-01-30 06:45:00+00:00,1626.199951171875,1627.4000244140625,1624.4000244140625,1625.4000244140625,89802
2026-01-30 07:00:00+00:00,1625.5,1627.699951171875,1624.5999755859375,1625.0,104837
2026-01-30 07:15:00+00:00,1625.0999755859375,1630.300048828125,1624.199951171875,1629.9000244140625,281711
2026-01-30 07:30:00+00:00,1629.699951171875,1630.300048828125,1625.300048828125,1627.4000244140625,118439
2026-01-30 07:45:00+00:00,1627.4000244140625,1627.9000244140625,1625.699951171875,1626.9000244140625,72982
2026-01-30 08:00:00+00:00,1626.9000244140625,1629.199951171875,1625.9000244140625,1628.9000244140625,71393
2026-01-30 08:15:00+00:00,1629.4000244140625,1634.0,1627.5999755859375,1632.9000244140625,156021
2026-01-30 08:30:00+00:00,1633.0,1636.5,1631.800048828125,1635.5,335607
2026-01-30 08:45:00+00:00,1635.300048828125,1636.5,1632.800048828125,1636.0999755859375,230013
2026-01-30 09:00:00+00:00,1636.0,1638.800048828125,1634.5999755859375,1637.9000244140625,631317
2026-01-30 09:15:00+00:00,1638.0,1641.5999755859375,1637.300048828125,1640.5,339794
2026-01-30 09:30:00+00:00,1640.300048828125,1642.4000244140625,1637.4000244140625,1641.0,2201868
2026-01-30 09:45:00+00:00,1640.9000244140625,1644.0,1640.0999755859375,1641.199951171875,1814256
2026-02-02 03:45:00+00:00,1654.5,1654.5,1634.0,1636.699951171875,220691
2026-02-02 04:00:00+00:00,1636.4000244140625,1646.4000244140625,1631.300048828125,1631.5999755859375,262133
2026-02-02 04:15:00+00:00,1631.5999755859375,1635.9000244140625,1630.0,1630.0,317578
2026-02-02 04:30:00+00:00,1630.4000244140625,1631.0,1626.4000244140625,1628.4000244140625,200905
2026-02-02 04:45:00+00:00,1627.699951171875,1630.800048828125,1623.0,1628.0,232230
2026-02-02 05:00:00+00:00,1628.4000244140625,1636.5,1628.300048828125,1634.4000244140625,249359
2026-02-02 05:15:00+00:00,1634.5,1640.0,1632.300048828125,1633.0999755859375,504332
2026-02-02 05:30:00+00:00,1633.0999755859375,1635.4000244140625,1631.5999755859375,1633.0,404205
2026-02-02 05:45:00+00:00,1632.9000244140625,1635.0999755859375,1625.699951171875,1629.0,545849
2026-02-02 06:00:00+00:00,1629.0999755859375,1635.0,1629.0999755859375,1633.699951171875,155755
2026-02-02 06:15:00+00:00,1633.699951171875,1634.0,1630.699951171875,1631.9000244140625,163219
2026-02-02 06:30:00+00:00,1632.0,1632.300048828125,1628.4000244140625,1631.4000244140625,120169
2026-02-02 06:45:00+00:00,1631.199951171875,1631.9000244140625,1623.5,1624.5999755859375,129787
2026-02-02 07:00:00+00:00,1624.4000244140625,1626.5999755859375,1623.0,1623.800048828125,123609
2026-02-02 07:15:00+00:00,1623.300048828125,1630.5999755859375,1623.0,1629.0,231439
2026-02-02 07:30:00+00:00,1629.5,1632.699951171875,1628.4000244140625,1629.699951171875,98764
2026-02-02 07:45:00+00:00,1629.800048828125,1629.800048828125,1621.0,1622.4000244140625,92833
2026-02-02 08:00:00+00:00,1623.0,1627.4000244140625,1620.199951171875,1626.9000244140625,87698
2026-02-02 08:15:00+00:00,1627.0,1627.4000244140625,1622.0999755859375,1622.5,79036
2026-02-02 08:30:00+00:00,1622.4000244140625,1623.4000244140625,1619.9000244140625,1620.9000244140625,86360
2026-02-02 08:45:00+00:00,1621.0999755859375,1622.9000244140625,1620.0999755859375,1622.699951171875,56484
2026-02-02 09:00:00+00:00,1622.699951171875,1622.699951171875,1618.199951171875,1619.5999755859375,109877
2026-02-02 09:15:00+00:00,1619.4000244140625,1626.0,1618.699951171875,1625.800048828125,266594
2026-02-02 09:30:00+00:00,1625.699951171875,1631.0,1625.699951171875,1629.5999755859375,1086424
2026-02-02 09:45:00+00:00,1630.0,1631.5999755859375,1625.300048828125,1629.4000244140625,665492
2026-02-03 03:45:00+00:00,1710.800048828125,1713.199951171875,1678.5999755859375,1679.5,700404
2026-02-03 04:00:00+00:00,1679.9000244140625,1680.9000244140625,1667.5,1668.699951171875,476880
2026-02-03 04:15:00+00:00,1669.4000244140625,1670.4000244140625,1662.699951171875,1662.699951171875,210767
2026-02-03 04:30:00+00:00,1663.0999755859375,1665.5,1657.5999755859375,1662.199951171875,304218
2026-02-03 04:45:00+00:00,1662.5,1670.0,1662.300048828125,1667.199951171875,234030
2026-02-03 05:00:00+00:00,1666.199951171875,1672.9000244140625,1665.9000244140625,1671.199951171875,225082
2026-02-03 05:15:00+00:00,1671.300048828125,1673.5999755859375,1666.0999755859375,1667.0,322531
2026-02-03 05:30:00+00:00,1667.5,1673.4000244140625,1666.800048828125,1671.800048828125,139061
2026-02-03 05:45:00+00:00,1672.0999755859375,1678.699951171875,1671.199951171875,1678.0999755859375,129214
2026-02-03 06:00:00+00:00,1678.0999755859375,1680.0,1675.699951171875,1677.4000244140625,177974
2026-02-03 06:15:00+00:00,1677.5,1678.300048828125,1676.5999755859375,1677.800048828125,55408
2026-02-03 06:30:00+00:00,1677.5,1677.9000244140625,1673.5,1673.9000244140625,86177
2026-02-03 06:45:00+00:00,1673.9000244140625,1673.9000244140625,1668.800048828125,1669.800048828125,114358
2026-02-03 07:00:00+00:00,1669.699951171875,1672.5,1667.0,1669.9000244140625,272596
2026-02-03 07:15:00+00:00,1669.4000244140625,1670.300048828125,1666.199951171875,1668.9000244140625,91032
2026-02-03 07:30:00+00:00,1668.800048828125,1669.9000244140625,1664.5,1665.300048828125,93537
2026-02-03 07:45:00+00:00,1665.9000244140625,1666.4000244140625,1660.5999755859375,1662.699951171875,144841
2026-02-03 08:00:00+00:00,1662.699951171875,1664.699951171875,1659.0,1662.5,215415
2026-02-03 08:15:00+00:00,1662.699951171875,1665.4000244140625,1662.0,1663.9000244140625,105825
2026-02-03 08:30:00+00:00,1663.5999755859375,1666.5,1662.0999755859375,1665.300048828125,263998
2026-02-03 08:45:00+00:00,1665.300048828125,1666.5,1660.5,1661.800048828125,168402
2026-02-03 09:00:00+00:00,1661.800048828125,1662.699951171875,1656.199951171875,1657.0999755859375,344166
2026-02-03 09:15:00+00:00,1657.5,1664.5,1657.0,1663.5,197420
2026-02-03 09:30:00+00:00,1663.5,1663.5,1653.699951171875,1655.9000244140625,1068236
2026-02-03 09:45:00+00:00,1656.4000244140625,1657.699951171875,1653.4000244140625,1655.9000244140625,1089173
2026-02-04 03:45:00+00:00,1568.699951171875,1568.699951171875,1553.9000244140625,1556.199951171875,1810901
2026-02-04 04:00:00+00:00,1556.5,1560.9000244140625,1555.199951171875,1558.9000244140625,1177854
2026-02-04 04:15:00+00:00,1558.800048828125,1558.9000244140625,1551.5,1554.5,1332280
2026-02-04 04:30:00+00:00,1554.5,1557.0,1549.300048828125,1550.5999755859375,1644617
2026-02-04 04:45:00+00:00,1550.0999755859375,1550.5999755859375,1536.699951171875,1538.5999755859375,1905372
2026-02-04 05:00:00+00:00,1538.9000244140625,1539.5999755859375,1534.4000244140625,1537.5,1051034
2026-02-04 05:15:00+00:00,1537.4000244140625,1539.5,1535.0,1537.199951171875,761009
2026-02-04 05:30:00+00:00,1537.199951171875,1539.9000244140625,1535.0999755859375,1535.800048828125,685569
2026-02-04 05:45:00+00:00,1536.0999755859375,1537.199951171875,1525.199951171875,1526.199951171875,1539725
2026-02-04 06:00:00+00:00,1526.199951171875,1529.300048828125,1523.300048828125,1525.300048828125,918496
2026-02-04 06:15:00+00:00,1525.199951171875,1525.300048828125,1517.4000244140625,1519.5,897434
2026-02-04 06:30:00+00:00,1519.5999755859375,1523.0,1518.300048828125,1520.800048828125,481028
2026-02-04 06:45:00+00:00,1520.699951171875,1523.9000244140625,1517.4000244140625,1521.0,644667
2026-02-04 07:00:00+00:00,1521.4000244140625,1523.5,1518.5999755859375,1521.5999755859375,495906
2026-02-04 07:15:00+00:00,1521.5,1521.5,1510.199951171875,1511.9000244140625,1127481
2026-02-04 07:30:00+00:00,1512.4000244140625,1519.800048828125,1512.0,1518.9000244140625,568852
2026-02-04 07:45:00+00:00,1518.9000244140625,1524.800048828125,1517.300048828125,1524.0999755859375,678563
2026-02-04 08:00:00+00:00,1524.0999755859375,1534.5,1524.0,1533.9000244140625,1399832
2026-02-04 08:15:00+00:00,1533.800048828125,1538.5999755859375,1530.300048828125,1534.0,835857
2026-02-04 08:30:00+00:00,1534.0,1536.5999755859375,1530.0999755859375,1531.4000244140625,786507
2026-02-04 08:45:00+00:00,1531.4000244140625,1535.699951171875,1531.300048828125,1534.300048828125,586200
2026-02-04 09:00:00+00:00,1534.5,1536.4000244140625,1533.0,1533.5999755859375,646433
2026-02-04 09:15:00+00:00,1533.5999755859375,1541.5999755859375,1533.300048828125,1539.699951171875,1305858
2026-02-04 09:30:00+00:00,1539.699951171875,1540.199951171875,1535.0,1535.0999755859375,1325676
2026-02-04 09:45:00+00:00,1535.0999755859375,1536.9000244140625,1532.5,1534.0,1696244
2026-02-05 03:45:00+00:00,1531.0,1547.699951171875,1527.5999755859375,1542.300048828125,399049
2026-02-05 04:00:00+00:00,1542.4000244140625,1543.0999755859375,1535.0999755859375,1535.199951171875,404889
2026-02-05 04:15:00+00:00,1535.199951171875,1542.5,1534.0,1542.4000244140625,301422
2026-02-05 04:30:00+00:00,1542.199951171875,1548.0999755859375,1540.0,1543.0999755859375,347670
2026-02-05 04:45:00+00:00,1542.5,1550.9000244140625,1541.800048828125,1542.699951171875,423593
2026-02-05 05:00:00+00:00,1543.0999755859375,1543.0999755859375,1537.5,1537.5,254504
2026-02-05 05:15:00+00:00,1537.699951171875,1537.9000244140625,1534.199951171875,1534.300048828125,246380
2026-02-05 05:30:00+00:00,1534.5,1537.0999755859375,1533.0,1535.5999755859375,236555
2026-02-05 05:45:00+00:00,1535.9000244140625,1537.0999755859375,1530.5,1531.300048828125,308020
2026-02-05 06:00:00+00:00,1531.5,1532.5,1527.0999755859375,1527.0999755859375,329781
2026-02-05 06:15:00+00:00,1527.5,1527.9000244140625,1522.4000244140625,1526.9000244140625,337528
2026-02-05 06:30:00+00:00,1526.800048828125,1527.0999755859375,1520.300048828125,1522.9000244140625,333351
2026-02-05 06:45:00+00:00,1522.800048828125,1523.0,1518.5,1519.5999755859375,649856
2026-02-05 07:00:00+00:00,1519.5999755859375,1520.5999755859375,1516.5,1519.5,405123
2026-02-05 07:15:00+00:00,1519.699951171875,1521.9000244140625,1518.199951171875,1520.0,276807
2026-02-05 07:30:00+00:00,1520.0,1521.4000244140625,1518.699951171875,1518.9000244140625,260475
2026-02-05 07:45:00+00:00,1518.9000244140625,1520.0999755859375,1515.800048828125,1516.0,278642
2026-02-05 08:00:00+00:00,1516.0999755859375,1523.5,1516.0,1522.5,344817
2026-02-05 08:15:00+00:00,1522.5999755859375,1524.5,1520.800048828125,1522.5999755859375,484158
2026-02-05 08:30:00+00:00,1522.4000244140625,1524.5,1520.0,1521.0,366197
2026-02-05 08:45:00+00:00,1521.0,1524.300048828125,1520.0,1523.199951171875,307159
2026-02-05 09:00:00+00:00,1523.199951171875,1525.199951171875,1522.199951171875,1523.300048828125,356249
2026-02-05 09:15:00+00:00,1523.300048828125,1524.9000244140625,1521.5999755859375,1524.699951171875,317522
2026-02-05 09:30:00+00:00,1525.300048828125,1525.5,1517.800048828125,1519.9000244140625,805833
2026-02-05 09:45:00+00:00,1519.9000244140625,1522.0999755859375,1517.5,1521.4000244140625,797868
2026-02-06 03:45:00+00:00,1522.0999755859375,1522.0999755859375,1488.0999755859375,1489.5,1329865
2026-02-06 04:00:00+00:00,1489.5,1499.199951171875,1480.4000244140625,1498.0,1302595
2026-02-06 04:15:00+00:00,1497.300048828125,1500.5,1492.4000244140625,1497.5,522342
2026-02-06 04:30:00+00:00,1497.9000244140625,1501.699951171875,1496.0,1496.699951171875,481203
2026-02-06 04:45:00+00:00,1496.5999755859375,1504.9000244140625,1496.199951171875,1499.199951171875,596955
2026-02-06 05:00:00+00:00,1499.300048828125,1503.0999755859375,1498.0,1498.9000244140625,374358
2026-02-06 05:15:00+00:00,1499.0,1500.0,1496.699951171875,1497.4000244140625,283793
2026-02-06 05:30:00+00:00,1497.5999755859375,1499.4000244140625,1496.0,1496.699951171875,322042
2026-02-06 05:45:00+00:00,1497.0,1502.0,1496.5999755859375,1499.699951171875,341693
2026-02-06 06:00:00+00:00,1499.699951171875,1503.300048828125,1498.0999755859375,1502.5,303447
2026-02-06 06:15:00+00:00,1502.4000244140625,1505.800048828125,1501.800048828125,1504.800048828125,298338
2026-02-06 06:30:00+00:00,1505.300048828125,1509.800048828125,1501.0999755859375,1502.5,425397
2026-02-06 06:45:00+00:00,1502.5,1502.699951171875,1498.4000244140625,1500.0999755859375,297736
2026-02-06 07:00:00+00:00,1500.0,1501.5,1496.9000244140625,1498.0,345648
2026-02-06 07:15:00+00:00,1497.9000244140625,1501.300048828125,1497.0,1498.800048828125,325428
2026-02-06 07:30:00+00:00,1498.5999755859375,1502.0,1497.0,1497.0,392427
2026-02-06 07:45:00+00:00,1497.0,1498.800048828125,1496.800048828125,1498.5,249602
2026-02-06 08:00:00+00:00,1498.5,1500.800048828125,1496.5999755859375,1498.800048828125,387578
2026-02-06 08:15:00+00:00,1498.800048828125,1506.0,1498.4000244140625,1505.4000244140625,457237
2026-02-06 08:30:00+00:00,1505.300048828125,1505.5,1501.199951171875,1501.5999755859375,284469
2026-02-06 08:45:00+00:00,1501.800048828125,1503.9000244140625,1500.5999755859375,1502.0,309446
2026-02-06 09:00:00+00:00,1501.9000244140625,1503.5999755859375,1501.0,1503.300048828125,494143
2026-02-06 09:15:00+00:00,1503.300048828125,1508.0,1503.0,1506.9000244140625,633140
2026-02-06 09:30:00+00:00,1507.199951171875,1510.0,1506.4000244140625,1506.5,1340899
2026-02-06 09:45:00+00:00,1507.0,1508.9000244140625,1503.0,1507.0999755859375,1093699
2026-02-09 03:45:00+00:00,1523.800048828125,1527.699951171875,1501.0999755859375,1505.0999755859375,568218
2026-02-09 04:00:00+00:00,1505.0999755859375,1507.199951171875,1500.199951171875,1502.0,462654
2026-02-09 04:15:00+00:00,1502.5,1503.5,1500.199951171875,1501.0999755859375,312497
2026-02-09 04:30:00+00:00,1501.199951171875,1503.0,1498.0999755859375,1498.699951171875,332717
2026-02-09 04:45:00+00:00,1498.699951171875,1500.9000244140625,1497.300048828125,1499.9000244140625,251812
2026-02-09 05:00:00+00:00,1499.699951171875,1503.0999755859375,1499.199951171875,1502.800048828125,262209
2026-02-09 05:15:00+00:00,1502.800048828125,1506.5,1502.5999755859375,1506.300048828125,304855
2026-02-09 05:30:00+00:00,1506.199951171875,1508.300048828125,1504.4000244140625,1507.0,268696
2026-02-09 05:45:00+00:00,1507.0,1507.0,1504.9000244140625,1505.4000244140625,208002
2026-02-09 06:00:00+00:00,1505.4000244140625,1507.0,1503.5,1504.0,256348
2026-02-09 06:15:00+00:00,1504.0,1504.5,1501.4000244140625,1501.9000244140625,237141
2026-02-09 06:30:00+00:00,1501.9000244140625,1503.800048828125,1501.0,1501.0999755859375,158434
2026-02-09 06:45:00+00:00,1501.199951171875,1501.800048828125,1496.5999755859375,1496.9000244140625,361693
2026-02-09 07:00:00+00:00,1496.9000244140625,1498.5,1494.0999755859375,1494.5999755859375,341470
2026-02-09 07:15:00+00:00,1494.5999755859375,1495.5999755859375,1493.0,1493.699951171875,281211
2026-02-09 07:30:00+00:00,1493.4000244140625,1496.300048828125,1493.199951171875,1496.199951171875,279954
2026-02-09 07:45:00+00:00,1496.0999755859375,1498.199951171875,1496.0,1497.0999755859375,240650
2026-02-09 08:00:00+00:00,1497.0999755859375,1497.9000244140625,1496.5999755859375,1497.199951171875,170243
2026-02-09 08:15:00+00:00,1497.199951171875,1497.300048828125,1495.699951171875,1497.199951171875,188931
2026-02-09 08:30:00+00:00,1497.9000244140625,1497.9000244140625,1495.800048828125,1497.0,240014
2026-02-09 08:45:00+00:00,1496.800048828125,1499.300048828125,1495.800048828125,1495.9000244140625,210536
2026-02-09 09:00:00+00:00,1495.9000244140625,1496.9000244140625,1495.0999755859375,1496.5,232201
2026-02-09 09:15:00+00:00,1496.5,1497.5999755859375,1496.0999755859375,1497.199951171875,270937
2026-02-09 09:30:00+00:00,1497.300048828125,1498.0999755859375,1496.0,1496.800048828125,622018
2026-02-09 09:45:00+00:00,1496.9000244140625,1498.0999755859375,1495.5,1497.0,636577
2026-02-10 03:45:00+00:00,1497.199951171875,1499.0999755859375,1491.5,1493.0999755859375,396730
2026-02-10 04:00:00+00:00,1492.699951171875,1505.0,1492.699951171875,1500.800048828125,522505
2026-02-10 04:15:00+00:00,1501.300048828125,1505.5,1498.0,1498.5,330278
2026-02-10 04:30:00+00:00,1498.699951171875,1505.9000244140625,1498.5,1501.4000244140625,246851
2026-02-10 04:45:00+00:00,1501.699951171875,1511.4000244140625,1501.4000244140625,1510.0,434461
2026-02-10 05:00:00+00:00,1509.5,1511.9000244140625,1507.5999755859375,1510.0,203563
2026-02-10 05:15:00+00:00,1510.0,1515.5999755859375,1509.199951171875,1510.0,300208
2026-02-10 05:30:00+00:00,1510.0,1510.699951171875,1509.300048828125,1509.800048828125,201376
2026-02-10 05:45:00+00:00,1509.800048828125,1510.5999755859375,1507.0,1507.199951171875,228482
2026-02-10 06:00:00+00:00,1507.5,1508.0,1503.5,1504.0,201052
2026-02-10 06:15:00+00:00,1504.0,1507.0,1503.300048828125,1506.5999755859375,156350
2026-02-10 06:30:00+00:00,1506.5,1508.4000244140625,1504.0999755859375,1504.699951171875,117585
2026-02-10 06:45:00+00:00,1504.699951171875,1505.199951171875,1502.5999755859375,1502.9000244140625,156051
2026-02-10 07:00:00+00:00,1503.300048828125,1503.4000244140625,1501.0999755859375,1503.0999755859375,178938
2026-02-10 07:15:00+00:00,1503.0999755859375,1505.4000244140625,1503.0,1503.0,214492
2026-02-10 07:30:00+00:00,1503.199951171875,1507.4000244140625,1502.800048828125,1506.800048828125,338179
2026-02-10 07:45:00+00:00,1506.5999755859375,1508.199951171875,1502.199951171875,1503.0,259505
2026-02-10 08:00:00+00:00,1503.0,1503.0,1500.5,1501.300048828125,113771
2026-02-10 08:15:00+00:00,1501.5,1502.800048828125,1500.4000244140625,1501.199951171875,156200
2026-02-10 08:30:00+00:00,1500.699951171875,1502.0,1499.5,1500.0,186990
2026-02-10 08:45:00+00:00,1499.9000244140625,1502.4000244140625,1499.199951171875,1500.5,141499
2026-02-10 09:00:00+00:00,1500.5,1501.199951171875,1497.0,1498.5,317789
2026-02-10 09:15:00+00:00,1498.699951171875,1501.4000244140625,1498.0,1500.5,213878
2026-02-10 09:30:00+00:00,1501.0,1503.4000244140625,1495.5999755859375,1496.800048828125,1605555
2026-02-10 09:45:00+00:00,1496.800048828125,1497.300048828125,1493.0999755859375,1495.0,778138
2026-02-11 03:45:00+00:00,1501.4000244140625,1505.800048828125,1497.4000244140625,1497.5,400761
2026-02-11 04:00:00+00:00,1497.5,1497.699951171875,1490.300048828125,1491.9000244140625,413020
2026-02-11 04:15:00+00:00,1491.800048828125,1493.5,1489.5,1492.699951171875,312993
2026-02-11 04:30:00+00:00,1492.699951171875,1492.699951171875,1485.800048828125,1488.0,253603
2026-02-11 04:45:00+00:00,1488.0,1491.9000244140625,1487.9000244140625,1488.0999755859375,208981
2026-02-11 05:00:00+00:00,1488.199951171875,1489.9000244140625,1487.300048828125,1488.9000244140625,127158
2026-02-11 05:15:00+00:00,1488.9000244140625,1490.5,1486.800048828125,1487.5999755859375,144647
2026-02-11 05:30:00+00:00,1487.0999755859375,1489.800048828125,1485.300048828125,1487.5,252336
2026-02-11 05:45:00+00:00,1487.5,1489.300048828125,1486.800048828125,1488.5,143817
2026-02-11 06:00:00+00:00,1488.5,1491.199951171875,1488.300048828125,1489.699951171875,123163
2026-02-11 06:15:00+00:00,1489.699951171875,1489.699951171875,1484.5,1484.5,242443
2026-02-11 06:30:00+00:00,1484.4000244140625,1486.0,1482.9000244140625,1484.199951171875,125724
2026-02-11 06:45:00+00:00,1484.199951171875,1484.199951171875,1481.9000244140625,1482.9000244140625,164202
2026-02-11 07:00:00+00:00,1482.9000244140625,1484.199951171875,1480.0,1481.4000244140625,228069
2026-02-11 07:15:00+00:00,1481.300048828125,1484.5999755859375,1480.5999755859375,1482.0,265993
2026-02-11 07:30:00+00:00,1482.0,1482.5,1478.9000244140625,1480.199951171875,308289
2026-02-11 07:45:00+00:00,1480.0999755859375,1481.4000244140625,1479.199951171875,1481.0999755859375,174780
2026-02-11 08:00:00+00:00,1481.300048828125,1484.0,1481.0,1482.4000244140625,260090
2026-02-11 08:15:00+00:00,1481.9000244140625,1482.4000244140625,1479.199951171875,1479.5,207664
2026-02-11 08:30:00+00:00,1479.5,1479.5999755859375,1473.5,1477.9000244140625,426694
2026-02-11 08:45:00+00:00,1477.5999755859375,1478.0,1473.699951171875,1473.800048828125,298747
2026-02-11 09:00:00+00:00,1473.5999755859375,1476.300048828125,1473.0999755859375,1474.5999755859375,245594
2026-02-11 09:15:00+00:00,1474.5999755859375,1475.699951171875,1472.4000244140625,1473.199951171875,284937
2026-02-11 09:30:00+00:00,1473.5,1475.0,1470.800048828125,1472.199951171875,1042661
2026-02-11 09:45:00+00:00,1472.199951171875,1472.4000244140625,1469.0999755859375,1471.0,859359
2026-02-12 03:45:00+00:00,1428.5999755859375,1433.300048828125,1404.300048828125,1404.9000244140625,2271763
2026-02-12 04:00:00+00:00,1406.300048828125,1406.5999755859375,1395.699951171875,1400.699951171875,1993613
2026-02-12 04:15:00+00:00,1400.9000244140625,1406.4000244140625,1396.5,1402.4000244140625,1127345
2026-02-12 04:30:00+00:00,1402.800048828125,1408.300048828125,1399.5999755859375,1406.9000244140625,942914
2026-02-12 04:45:00+00:00,1407.4000244140625,1409.0,1402.5,1403.199951171875,613951
2026-02-12 05:00:00+00:00,1403.300048828125,1407.5,1401.4000244140625,1407.0,614697
2026-02-12 05:15:00+00:00,1407.4000244140625,1408.800048828125,1403.0,1406.0999755859375,740480
2026-02-12 05:30:00+00:00,1406.199951171875,1408.4000244140625,1404.0,1405.0,632435
2026-02-12 05:45:00+00:00,1405.0,1406.4000244140625,1400.0,1400.9000244140625,515537
2026-02-12 06:00:00+00:00,1400.699951171875,1401.0,1397.199951171875,1400.0,500756
2026-02-12 06:15:00+00:00,1400.0,1401.5999755859375,1397.699951171875,1400.0999755859375,417408
2026-02-12 06:30:00+00:00,1400.0999755859375,1400.199951171875,1396.5,1399.5,468418
2026-02-12 06:45:00+00:00,1399.5,1403.5999755859375,1399.199951171875,1402.0999755859375,399446
2026-02-12 07:00:00+00:00,1402.0999755859375,1402.9000244140625,1398.5999755859375,1398.9000244140625,302085
2026-02-12 07:15:00+00:00,1398.9000244140625,1400.0,1398.800048828125,1399.5,224751
2026-02-12 07:30:00+00:00,1399.5,1399.800048828125,1396.199951171875,1398.5999755859375,352687
2026-02-12 07:45:00+00:00,1398.699951171875,1400.9000244140625,1397.5,1398.199951171875,429483
2026-02-12 08:00:00+00:00,1398.199951171875,1398.5999755859375,1391.800048828125,1392.0,782153
2026-02-12 08:15:00+00:00,1393.0999755859375,1393.199951171875,1387.800048828125,1388.699951171875,907760
2026-02-12 08:30:00+00:00,1388.699951171875,1389.0,1385.5999755859375,1387.9000244140625,821262
2026-02-12 08:45:00+00:00,1387.9000244140625,1390.5,1386.300048828125,1390.300048828125,737994
2026-02-12 09:00:00+00:00,1390.0,1395.0,1389.5,1393.9000244140625,1317621
2026-02-12 09:15:00+00:00,1393.5,1394.0,1388.800048828125,1389.4000244140625,1140485
2026-02-12 09:30:00+00:00,1389.699951171875,1390.4000244140625,1383.0,1386.5999755859375,3227429
2026-02-12 09:45:00+00:00,1387.0,1387.5999755859375,1380.5,1384.0,2377247
2026-02-13 03:45:00+00:00,1291.0999755859375,1323.9000244140625,1282.699951171875,1315.0,1799840
2026-02-13 04:00:00+00:00,1315.199951171875,1316.300048828125,1296.800048828125,1308.0,3444663
2026-02-13 04:15:00+00:00,1308.0999755859375,1308.0999755859375,1297.0,1297.0,1641043
2026-02-13 04:30:00+00:00,1297.0,1303.5,1296.199951171875,1299.9000244140625,1245683
2026-02-13 04:45:00+00:00,1299.800048828125,1315.800048828125,1299.0,1315.199951171875,2284091
2026-02-13 05:00:00+00:00,1315.300048828125,1327.800048828125,1315.0999755859375,1327.5,1829680
2026-02-13 05:15:00+00:00,1327.300048828125,1330.4000244140625,1324.5,1328.0,1362691
2026-02-13 05:30:00+00:00,1327.5,1335.5,1317.9000244140625,1335.0,1586442
2026-02-13 05:45:00+00:00,1335.0,1338.800048828125,1328.5999755859375,1335.300048828125,1356658
2026-02-13 06:00:00+00:00,1335.199951171875,1348.5999755859375,1331.699951171875,1348.5999755859375,2062098
2026-02-13 06:15:00+00:00,1349.300048828125,1355.199951171875,1344.699951171875,1353.800048828125,2658273
2026-02-13 06:30:00+00:00,1354.0999755859375,1373.300048828125,1353.699951171875,1369.0999755859375,2640536
2026-02-13 06:45:00+00:00,1369.0,1370.5,1359.5,1368.199951171875,1904198
2026-02-13 07:00:00+00:00,1368.0,1372.0999755859375,1364.5999755859375,1367.0,2220905
2026-02-13 07:15:00+00:00,1367.0999755859375,1370.800048828125,1355.0,1355.800048828125,1299719
2026-02-13 07:30:00+00:00,1355.5,1359.800048828125,1353.800048828125,1356.800048828125,1354671
2026-02-13 07:45:00+00:00,1356.800048828125,1361.300048828125,1356.699951171875,1358.5,664267
2026-02-13 08:00:00+00:00,1359.0,1360.0,1350.9000244140625,1353.0999755859375,1045624
2026-02-13 08:15:00+00:00,1353.199951171875,1364.199951171875,1349.800048828125,1364.199951171875,1710633
